province,cases,deaths,recoveries,date
Bamyan,3092.0,52.0,3034.0,2021-12-02
Farah,2389.0,164.0,1670.0,2021-12-02
Dykundi,2977.0,67.0,2910.0,2021-12-02
Balkh,7638.0,566.0,7191.0,2021-12-02
Baghlan,3826.0,97.0,3726.0,2021-12-02
Badghis,1921.0,31.0,1310.0,2021-12-02
Kapisa,2526.0,83.0,2260.0,2021-12-02
Faryab,1968.0,144.0,1802.0,2021-12-02
Badakhshan,3739.0,88.0,3621.0,2021-12-02
Khost,1853.0,252.0,1605.0,2021-12-02
Kunduz,4420.0,203.0,4186.0,2021-12-02
Kunar,2364.0,101.0,2264.0,2021-12-02
Zabul,2456.0,79.0,1580.0,2021-12-02
Wardak,4140.0,209.0,3911.0,2021-12-02
Urozgan,799.0,20.0,467.0,2021-12-02
Takhar,5292.0,230.0,5002.0,2021-12-02
Samangan,1352.0,73.0,1264.0,2021-12-02
Parwan,2867.0,42.0,2369.0,2021-12-02
Sar-E Pol,795.0,34.0,761.0,2021-12-02
Paktya,3263.0,202.0,3049.0,2021-12-02
Paktika,1385.0,53.0,801.0,2021-12-02
Nuristan,408.0,4.0,375.0,2021-12-02
Nimroz,1847.0,103.0,1712.0,2021-12-02
Nangarhar,11433.0,480.0,10762.0,2021-12-02
Logar,2512.0,95.0,2027.0,2021-12-02
Laghman,2339.0,182.0,1871.0,2021-12-02
Panjsher,2330.0,47.0,2248.0,2021-12-02
Ghazni,4024.0,152.0,3920.0,2021-12-06
Kandahar,8143.0,239.0,7880.0,2021-12-06
Kabul,28815.0,2170.0,26597.0,2021-12-06
Hirat,16835.0,720.0,14812.0,2021-12-06
Helmand,2968.0,131.0,2826.0,2021-12-06
Ghor,3216.0,60.0,2939.0,2021-12-06
Faryab,1968.0,144.0,1802.0,2021-12-06
Kapisa,2534.0,83.0,2260.0,2021-12-06
Dykundi,2977.0,67.0,2910.0,2021-12-06
Bamyan,3092.0,52.0,3034.0,2021-12-06
Balkh,7639.0,566.0,7191.0,2021-12-06
Baghlan,3826.0,97.0,3726.0,2021-12-06
Badghis,1921.0,31.0,1310.0,2021-12-06
Badakhshan,3739.0,88.0,3621.0,2021-12-06
Farah,2389.0,164.0,1670.0,2021-12-06
Khost,1853.0,252.0,1605.0,2021-12-06
Jawzjan,1572.0,48.0,1524.0,2021-12-06
Kunduz,4421.0,203.0,4186.0,2021-12-06
Wardak,4141.0,209.0,3913.0,2021-12-06
Urozgan,799.0,20.0,467.0,2021-12-06
Takhar,5292.0,230.0,5002.0,2021-12-06
Sar-E Pol,795.0,34.0,761.0,2021-12-06
Samangan,1352.0,73.0,1264.0,2021-12-06
Parwan,2867.0,43.0,2418.0,2021-12-06
Panjsher,2336.0,47.0,2250.0,2021-12-06
Kunar,2364.0,101.0,2264.0,2021-12-06
Paktika,1385.0,53.0,801.0,2021-12-06
Nuristan,408.0,4.0,385.0,2021-12-06
Nimroz,1863.0,103.0,1712.0,2021-12-06
Nangarhar,11433.0,481.0,10762.0,2021-12-06
Zabul,2456.0,80.0,1580.0,2021-12-06
Logar,2512.0,95.0,2027.0,2021-12-06
Laghman,2339.0,182.0,1872.0,2021-12-06
Paktya,3263.0,202.0,3049.0,2021-12-06
Kabul,28815.0,2170.0,26597.0,2021-12-07
Jawzjan,1572.0,48.0,1524.0,2021-12-07
Hirat,16837.0,720.0,14812.0,2021-12-07
Helmand,2968.0,131.0,2826.0,2021-12-07
Ghor,3216.0,60.0,2939.0,2021-12-07
Ghazni,4024.0,152.0,3920.0,2021-12-07
Faryab,1968.0,144.0,1802.0,2021-12-07
Balkh,7639.0,566.0,7191.0,2021-12-07
Dykundi,2977.0,67.0,2910.0,2021-12-07
Bamyan,3092.0,52.0,3034.0,2021-12-07
Baghlan,3826.0,97.0,3726.0,2021-12-07
Badghis,1921.0,31.0,1310.0,2021-12-07
Badakhshan,3739.0,88.0,3621.0,2021-12-07
Kandahar,8143.0,239.0,7885.0,2021-12-07
Farah,2389.0,164.0,1670.0,2021-12-07
Kapisa,2535.0,83.0,2260.0,2021-12-07
Khost,1853.0,252.0,1605.0,2021-12-07
Kunar,2364.0,101.0,2264.0,2021-12-07
Wardak,4141.0,209.0,3915.0,2021-12-07
Urozgan,799.0,20.0,467.0,2021-12-07
Takhar,5297.0,230.0,5004.0,2021-12-07
Sar-E Pol,795.0,34.0,761.0,2021-12-07
Samangan,1353.0,73.0,1264.0,2021-12-07
Parwan,2867.0,43.0,2418.0,2021-12-07
Panjsher,2336.0,47.0,2251.0,2021-12-07
Zabul,2456.0,80.0,1580.0,2021-12-07
Paktika,1385.0,53.0,801.0,2021-12-07
Nuristan,408.0,5.0,386.0,2021-12-07
Nimroz,1863.0,103.0,1712.0,2021-12-07
Nangarhar,11433.0,481.0,10798.0,2021-12-07
Logar,2512.0,95.0,2027.0,2021-12-07
Laghman,2339.0,182.0,1872.0,2021-12-07
Kunduz,4421.0,203.0,4186.0,2021-12-07
Paktya,3264.0,202.0,3049.0,2021-12-07
Kabul,28815.0,2170.0,26597.0,2021-12-08
Jawzjan,1572.0,48.0,1524.0,2021-12-08
Hirat,16842.0,720.0,15362.0,2021-12-08
Helmand,2989.0,135.0,2938.0,2021-12-08
Ghor,3216.0,60.0,2939.0,2021-12-08
Ghazni,4033.0,152.0,3920.0,2021-12-08
Faryab,1968.0,144.0,1802.0,2021-12-08
Balkh,7639.0,566.0,7191.0,2021-12-08
Dykundi,2977.0,67.0,2910.0,2021-12-08
Bamyan,3092.0,52.0,3034.0,2021-12-08
Baghlan,3826.0,97.0,3726.0,2021-12-08
Badghis,1921.0,31.0,1310.0,2021-12-08
Badakhshan,3739.0,88.0,3621.0,2021-12-08
Kandahar,8148.0,239.0,7889.0,2021-12-08
Farah,2389.0,164.0,1670.0,2021-12-08
Kapisa,2535.0,83.0,2260.0,2021-12-08
Khost,1853.0,252.0,1605.0,2021-12-08
Kunar,2364.0,101.0,2264.0,2021-12-08
Wardak,4142.0,209.0,3915.0,2021-12-08
Urozgan,799.0,20.0,467.0,2021-12-08
Takhar,5297.0,230.0,5004.0,2021-12-08
Sar-E Pol,795.0,34.0,761.0,2021-12-08
Samangan,1353.0,73.0,1264.0,2021-12-08
Parwan,2867.0,43.0,2418.0,2021-12-08
Panjsher,2336.0,47.0,2251.0,2021-12-08
Zabul,2458.0,80.0,1580.0,2021-12-08
Paktika,1385.0,53.0,801.0,2021-12-08
Nuristan,408.0,5.0,387.0,2021-12-08
Nimroz,1863.0,103.0,1712.0,2021-12-08
Nangarhar,11433.0,481.0,10798.0,2021-12-08
Logar,2512.0,95.0,2027.0,2021-12-08
Laghman,2339.0,182.0,1872.0,2021-12-08
Kunduz,4421.0,203.0,4187.0,2021-12-08
Paktya,3264.0,202.0,3049.0,2021-12-08
Kabul,28816.0,2171.0,26597.0,2021-12-09
Jawzjan,1572.0,48.0,1524.0,2021-12-09
Hirat,16852.0,720.0,15362.0,2021-12-09
Helmand,3004.0,137.0,2997.0,2021-12-09
Ghor,3216.0,60.0,2939.0,2021-12-09
Ghazni,4033.0,152.0,3920.0,2021-12-09
Faryab,1968.0,144.0,1802.0,2021-12-09
Balkh,7639.0,566.0,7191.0,2021-12-09
Dykundi,2977.0,67.0,2910.0,2021-12-09
Bamyan,3092.0,52.0,3034.0,2021-12-09
Baghlan,3826.0,97.0,3726.0,2021-12-09
Badghis,1921.0,31.0,1310.0,2021-12-09
Badakhshan,3739.0,88.0,3621.0,2021-12-09
Kandahar,8162.0,239.0,7898.0,2021-12-09
Farah,2389.0,164.0,1670.0,2021-12-09
Kapisa,2536.0,83.0,2260.0,2021-12-09
Khost,1853.0,252.0,1605.0,2021-12-09
Kunar,2364.0,101.0,2264.0,2021-12-09
Wardak,4142.0,209.0,3916.0,2021-12-09
Urozgan,799.0,20.0,467.0,2021-12-09
Takhar,5297.0,231.0,5006.0,2021-12-09
Sar-E Pol,795.0,34.0,761.0,2021-12-09
Samangan,1353.0,73.0,1264.0,2021-12-09
Parwan,2880.0,43.0,2418.0,2021-12-09
Panjsher,2337.0,47.0,2251.0,2021-12-09
Zabul,2458.0,80.0,1580.0,2021-12-09
Paktika,1385.0,53.0,801.0,2021-12-09
Nuristan,408.0,5.0,388.0,2021-12-09
Nimroz,1863.0,103.0,1712.0,2021-12-09
Nangarhar,11433.0,481.0,10798.0,2021-12-09
Logar,2512.0,95.0,2027.0,2021-12-09
Laghman,2339.0,182.0,1873.0,2021-12-09
Kunduz,4421.0,203.0,4187.0,2021-12-09
Paktya,3264.0,202.0,3049.0,2021-12-09
Kandahar,8162.0,239.0,7898.0,2021-12-10
Kabul,28816.0,2172.0,26597.0,2021-12-10
Jawzjan,1572.0,48.0,1524.0,2021-12-10
Hirat,16852.0,720.0,15362.0,2021-12-10
Helmand,3004.0,137.0,2984.0,2021-12-10
Ghor,3216.0,60.0,2939.0,2021-12-10
Ghazni,4043.0,152.0,3920.0,2021-12-10
Bamyan,3092.0,52.0,3034.0,2021-12-10
Farah,2389.0,164.0,1670.0,2021-12-10
Dykundi,2977.0,67.0,2910.0,2021-12-10
Balkh,7639.0,566.0,7191.0,2021-12-10
Baghlan,3826.0,97.0,3726.0,2021-12-10
Badghis,1921.0,31.0,1310.0,2021-12-10
Kapisa,2536.0,83.0,2260.0,2021-12-10
Faryab,1968.0,144.0,1802.0,2021-12-10
Khost,1853.0,252.0,1605.0,2021-12-10
Badakhshan,3739.0,88.0,3621.0,2021-12-10
Kunduz,4421.0,203.0,4188.0,2021-12-10
Zabul,2459.0,80.0,1580.0,2021-12-10
Wardak,4144.0,209.0,3916.0,2021-12-10
Urozgan,799.0,20.0,467.0,2021-12-10
Takhar,5297.0,231.0,5006.0,2021-12-10
Sar-E Pol,795.0,34.0,761.0,2021-12-10
Samangan,1353.0,73.0,1264.0,2021-12-10
Parwan,2880.0,43.0,2418.0,2021-12-10
Kunar,2364.0,101.0,2264.0,2021-12-10
Paktya,3264.0,202.0,3049.0,2021-12-10
Paktika,1385.0,53.0,801.0,2021-12-10
Nuristan,408.0,5.0,390.0,2021-12-10
Nimroz,1863.0,103.0,1712.0,2021-12-10
Nangarhar,11433.0,481.0,10798.0,2021-12-10
Logar,2512.0,95.0,2027.0,2021-12-10
Laghman,2340.0,182.0,1873.0,2021-12-10
Panjsher,2339.0,47.0,2251.0,2021-12-10
Kabul,28818.0,2177.0,26597.0,2021-12-13
Jawzjan,1572.0,48.0,1524.0,2021-12-13
Hirat,16852.0,720.0,15362.0,2021-12-13
Helmand,3016.0,137.0,2850.0,2021-12-13
Ghor,3216.0,60.0,2939.0,2021-12-13
Ghazni,4043.0,152.0,3765.0,2021-12-13
Faryab,1968.0,144.0,1802.0,2021-12-13
Balkh,7639.0,566.0,7191.0,2021-12-13
Dykundi,2977.0,67.0,2910.0,2021-12-13
Bamyan,3092.0,52.0,3034.0,2021-12-13
Baghlan,3826.0,97.0,3726.0,2021-12-13
Badghis,1921.0,31.0,1310.0,2021-12-13
Badakhshan,3739.0,88.0,3621.0,2021-12-13
Kandahar,8178.0,239.0,7913.0,2021-12-13
Farah,2389.0,164.0,1670.0,2021-12-13
Kapisa,2536.0,83.0,2260.0,2021-12-13
Khost,1853.0,252.0,1572.0,2021-12-13
Kunar,2364.0,101.0,2264.0,2021-12-13
Wardak,4144.0,210.0,3916.0,2021-12-13
Urozgan,799.0,20.0,467.0,2021-12-13
Takhar,5297.0,231.0,5006.0,2021-12-13
Sar-E Pol,795.0,34.0,761.0,2021-12-13
Samangan,1353.0,73.0,1264.0,2021-12-13
Parwan,2880.0,43.0,2427.0,2021-12-13
Panjsher,2340.0,47.0,2251.0,2021-12-13
Zabul,2459.0,80.0,1580.0,2021-12-13
Paktika,1385.0,53.0,801.0,2021-12-13
Nuristan,408.0,5.0,390.0,2021-12-13
Nimroz,1863.0,103.0,1712.0,2021-12-13
Nangarhar,11433.0,481.0,10798.0,2021-12-13
Logar,2512.0,95.0,2027.0,2021-12-13
Laghman,2340.0,182.0,1873.0,2021-12-13
Kunduz,4421.0,203.0,4188.0,2021-12-13
Paktya,3264.0,202.0,3049.0,2021-12-13
Kandahar,8189.0,239.0,7937.0,2021-12-14
Kabul,28818.0,2178.0,27317.0,2021-12-14
Jawzjan,1572.0,48.0,1524.0,2021-12-14
Hirat,16852.0,720.0,15362.0,2021-12-14
Helmand,3016.0,137.0,2850.0,2021-12-14
Ghor,3216.0,60.0,2939.0,2021-12-14
Ghazni,4043.0,152.0,3828.0,2021-12-14
Bamyan,3092.0,52.0,3034.0,2021-12-14
Farah,2389.0,164.0,1670.0,2021-12-14
Dykundi,2977.0,67.0,2910.0,2021-12-14
Balkh,7639.0,566.0,7191.0,2021-12-14
Baghlan,3829.0,97.0,3729.0,2021-12-14
Badghis,1921.0,31.0,1310.0,2021-12-14
Kapisa,2538.0,83.0,2260.0,2021-12-14
Faryab,1968.0,144.0,1802.0,2021-12-14
Khost,1853.0,252.0,1572.0,2021-12-14
Badakhshan,3739.0,88.0,3621.0,2021-12-14
Kunduz,4421.0,203.0,4188.0,2021-12-14
Zabul,2461.0,80.0,1580.0,2021-12-14
Wardak,4144.0,210.0,3920.0,2021-12-14
Urozgan,799.0,20.0,467.0,2021-12-14
Takhar,5297.0,231.0,5006.0,2021-12-14
Sar-E Pol,795.0,34.0,761.0,2021-12-14
Samangan,1353.0,73.0,1264.0,2021-12-14
Parwan,2884.0,43.0,2427.0,2021-12-14
Kunar,2364.0,101.0,2264.0,2021-12-14
Paktya,3264.0,202.0,3050.0,2021-12-14
Paktika,1385.0,53.0,801.0,2021-12-14
Nuristan,408.0,5.0,392.0,2021-12-14
Nimroz,1863.0,103.0,1712.0,2021-12-14
Nangarhar,11437.0,481.0,10798.0,2021-12-14
Logar,2512.0,95.0,2027.0,2021-12-14
Laghman,2340.0,182.0,1873.0,2021-12-14
Panjsher,2340.0,47.0,2251.0,2021-12-14
Kandahar,8189.0,239.0,7949.0,2021-12-15
Kabul,28820.0,2180.0,27317.0,2021-12-15
Jawzjan,1572.0,48.0,1524.0,2021-12-15
Hirat,16852.0,720.0,15922.0,2021-12-15
Helmand,3016.0,137.0,2850.0,2021-12-15
Ghor,3216.0,60.0,2939.0,2021-12-15
Ghazni,4043.0,152.0,3828.0,2021-12-15
Bamyan,3092.0,52.0,3034.0,2021-12-15
Farah,2389.0,164.0,1670.0,2021-12-15
Dykundi,2977.0,67.0,2910.0,2021-12-15
Balkh,7639.0,566.0,7191.0,2021-12-15
Baghlan,3829.0,97.0,3729.0,2021-12-15
Badghis,1921.0,31.0,1310.0,2021-12-15
Kapisa,2538.0,83.0,2260.0,2021-12-15
Faryab,1968.0,144.0,1802.0,2021-12-15
Khost,1853.0,252.0,1572.0,2021-12-15
Badakhshan,3739.0,88.0,3621.0,2021-12-15
Kunduz,4421.0,203.0,4188.0,2021-12-15
Zabul,2461.0,80.0,1580.0,2021-12-15
Wardak,4146.0,210.0,3920.0,2021-12-15
Urozgan,799.0,20.0,467.0,2021-12-15
Takhar,5297.0,231.0,5006.0,2021-12-15
Sar-E Pol,795.0,34.0,761.0,2021-12-15
Samangan,1353.0,73.0,1264.0,2021-12-15
Parwan,2884.0,43.0,2427.0,2021-12-15
Kunar,2364.0,101.0,2264.0,2021-12-15
Paktya,3264.0,202.0,3050.0,2021-12-15
Paktika,1385.0,53.0,801.0,2021-12-15
Nuristan,408.0,5.0,392.0,2021-12-15
Nimroz,1863.0,103.0,1712.0,2021-12-15
Nangarhar,11437.0,481.0,10798.0,2021-12-15
Logar,2512.0,95.0,2027.0,2021-12-15
Laghman,2340.0,182.0,1873.0,2021-12-15
Panjsher,2341.0,47.0,2259.0,2021-12-15
Kandahar,8189.0,239.0,7949.0,2021-12-16
Kabul,28820.0,2180.0,27317.0,2021-12-16
Jawzjan,1572.0,48.0,1524.0,2021-12-16
Hirat,16852.0,720.0,15922.0,2021-12-16
Helmand,3016.0,137.0,2850.0,2021-12-16
Ghor,3216.0,60.0,2939.0,2021-12-16
Ghazni,4043.0,152.0,3828.0,2021-12-16
Bamyan,3092.0,52.0,3034.0,2021-12-16
Farah,2389.0,164.0,1670.0,2021-12-16
Dykundi,2977.0,67.0,2910.0,2021-12-16
Balkh,7639.0,566.0,7191.0,2021-12-16
Baghlan,3829.0,97.0,3729.0,2021-12-16
Badghis,1921.0,31.0,1310.0,2021-12-16
Kapisa,2538.0,83.0,2260.0,2021-12-16
Faryab,1968.0,144.0,1802.0,2021-12-16
Badakhshan,3739.0,88.0,3621.0,2021-12-16
Kunar,2364.0,101.0,2264.0,2021-12-16
Kunduz,4421.0,203.0,4188.0,2021-12-16
Khost,1853.0,252.0,1572.0,2021-12-16
Wardak,4146.0,210.0,3920.0,2021-12-16
Urozgan,799.0,20.0,467.0,2021-12-16
Takhar,5297.0,231.0,5006.0,2021-12-16
Sar-E Pol,795.0,34.0,761.0,2021-12-16
Samangan,1353.0,73.0,1264.0,2021-12-16
Parwan,2884.0,43.0,2427.0,2021-12-16
Zabul,2461.0,80.0,1580.0,2021-12-16
Paktya,3264.0,202.0,3050.0,2021-12-16
Paktika,1385.0,53.0,801.0,2021-12-16
Nuristan,408.0,5.0,392.0,2021-12-16
Nimroz,1863.0,103.0,1712.0,2021-12-16
Nangarhar,11437.0,481.0,10798.0,2021-12-16
Logar,2512.0,95.0,2027.0,2021-12-16
Laghman,2340.0,182.0,1873.0,2021-12-16
Panjsher,2341.0,47.0,2259.0,2021-12-16
Kabul,28821.0,2180.0,27317.0,2021-12-17
Kandahar,8202.0,239.0,8359.0,2021-12-17
Hirat,16854.0,720.0,15942.0,2021-12-17
Helmand,3050.0,137.0,2885.0,2021-12-17
Ghor,3216.0,60.0,3064.0,2021-12-17
Ghazni,4044.0,152.0,3828.0,2021-12-17
Bamyan,3092.0,52.0,3034.0,2021-12-17
Farah,2389.0,164.0,2082.0,2021-12-17
Dykundi,2977.0,67.0,2910.0,2021-12-17
Balkh,7639.0,566.0,7191.0,2021-12-17
Baghlan,3829.0,97.0,3729.0,2021-12-17
Badghis,1921.0,31.0,1765.0,2021-12-17
Badakhshan,3739.0,88.0,3621.0,2021-12-17
Faryab,1968.0,144.0,1802.0,2021-12-17
Kapisa,2538.0,83.0,2260.0,2021-12-17
Jawzjan,1572.0,48.0,1524.0,2021-12-17
Khost,1853.0,252.0,1572.0,2021-12-17
Zabul,2461.0,80.0,2020.0,2021-12-17
Wardak,4146.0,210.0,3920.0,2021-12-17
Urozgan,799.0,20.0,467.0,2021-12-17
Takhar,5297.0,231.0,5006.0,2021-12-17
Sar-E Pol,795.0,34.0,761.0,2021-12-17
Samangan,1353.0,73.0,1264.0,2021-12-17
Parwan,2890.0,43.0,2661.0,2021-12-17
Panjsher,2343.0,47.0,2259.0,2021-12-17
Kunar,2364.0,101.0,2264.0,2021-12-17
Paktika,1385.0,53.0,1251.0,2021-12-17
Nuristan,408.0,5.0,392.0,2021-12-17
Nimroz,1863.0,103.0,1712.0,2021-12-17
Nangarhar,11447.0,482.0,10798.0,2021-12-17
Logar,2512.0,95.0,2352.0,2021-12-17
Laghman,2340.0,182.0,1874.0,2021-12-17
Kunduz,4421.0,203.0,4188.0,2021-12-17
Paktya,3264.0,202.0,3050.0,2021-12-17
Kandahar,8215.0,240.0,8395.0,2021-12-20
Kabul,28824.0,2182.0,27317.0,2021-12-20
Hirat,16858.0,720.0,15982.0,2021-12-20
Helmand,3065.0,137.0,2913.0,2021-12-20
Ghor,3216.0,60.0,3064.0,2021-12-20
Ghazni,4044.0,152.0,3828.0,2021-12-20
Faryab,1968.0,144.0,1802.0,2021-12-20
Balkh,7639.0,566.0,7191.0,2021-12-20
Dykundi,2977.0,67.0,2910.0,2021-12-20
Bamyan,3092.0,52.0,3034.0,2021-12-20
Kapisa,2554.0,83.0,2260.0,2021-12-20
Baghlan,3829.0,97.0,3729.0,2021-12-20
Badghis,1921.0,31.0,1765.0,2021-12-20
Badakhshan,3739.0,88.0,3621.0,2021-12-20
Farah,2389.0,164.0,1670.0,2021-12-20
Khost,1853.0,252.0,1572.0,2021-12-20
Jawzjan,1572.0,48.0,1524.0,2021-12-20
Kunduz,4421.0,203.0,4189.0,2021-12-20
Kunar,2364.0,101.0,2264.0,2021-12-20
Wardak,4146.0,210.0,3925.0,2021-12-20
Urozgan,799.0,20.0,467.0,2021-12-20
Takhar,5297.0,231.0,5006.0,2021-12-20
Sar-E Pol,795.0,34.0,761.0,2021-12-20
Samangan,1353.0,73.0,1264.0,2021-12-20
Parwan,2890.0,43.0,2666.0,2021-12-20
Panjsher,2343.0,47.0,2259.0,2021-12-20
Zabul,2461.0,80.0,2020.0,2021-12-20
Paktika,1385.0,53.0,1251.0,2021-12-20
Nuristan,408.0,5.0,394.0,2021-12-20
Nimroz,1863.0,103.0,1712.0,2021-12-20
Nangarhar,11448.0,482.0,10820.0,2021-12-20
Logar,2512.0,95.0,2352.0,2021-12-20
Laghman,2340.0,182.0,1874.0,2021-12-20
Paktya,3264.0,202.0,3050.0,2021-12-20
Kandahar,8221.0,240.0,8403.0,2021-12-21
Kabul,28824.0,2182.0,27317.0,2021-12-21
Hirat,16858.0,720.0,15999.0,2021-12-21
Helmand,3065.0,137.0,2913.0,2021-12-21
Ghor,3216.0,60.0,3064.0,2021-12-21
Ghazni,4044.0,152.0,3828.0,2021-12-21
Faryab,1968.0,144.0,1802.0,2021-12-21
Bamyan,3092.0,52.0,3034.0,2021-12-21
Dykundi,2977.0,67.0,2910.0,2021-12-21
Balkh,7640.0,566.0,7191.0,2021-12-21
Baghlan,3829.0,97.0,3729.0,2021-12-21
Badghis,1921.0,31.0,1765.0,2021-12-21
Badakhshan,3739.0,88.0,3621.0,2021-12-21
Kapisa,2554.0,83.0,2260.0,2021-12-21
Farah,2389.0,164.0,1670.0,2021-12-21
Khost,1853.0,252.0,1572.0,2021-12-21
Jawzjan,1572.0,48.0,1524.0,2021-12-21
Kunduz,4421.0,203.0,4189.0,2021-12-21
Wardak,4146.0,210.0,3925.0,2021-12-21
Urozgan,799.0,20.0,467.0,2021-12-21
Takhar,5297.0,231.0,5006.0,2021-12-21
Sar-E Pol,795.0,34.0,761.0,2021-12-21
Samangan,1353.0,73.0,1264.0,2021-12-21
Parwan,2890.0,43.0,2666.0,2021-12-21
Panjsher,2344.0,47.0,2268.0,2021-12-21
Kunar,2364.0,101.0,2264.0,2021-12-21
Paktika,1385.0,53.0,1251.0,2021-12-21
Nuristan,408.0,5.0,394.0,2021-12-21
Nimroz,1863.0,103.0,1712.0,2021-12-21
Nangarhar,11448.0,482.0,10820.0,2021-12-21
Zabul,2461.0,80.0,2020.0,2021-12-21
Logar,2512.0,95.0,2352.0,2021-12-21
Laghman,2340.0,182.0,1874.0,2021-12-21
Paktya,3264.0,202.0,3050.0,2021-12-21
Kandahar,8246.0,240.0,8420.0,2021-12-22
Kabul,28826.0,2183.0,27317.0,2021-12-22
Jawzjan,1572.0,48.0,1524.0,2021-12-22
Hirat,16875.0,725.0,16014.0,2021-12-22
Helmand,3083.0,141.0,2956.0,2021-12-22
Ghor,3216.0,60.0,3064.0,2021-12-22
Ghazni,4046.0,152.0,3828.0,2021-12-22
Bamyan,3092.0,52.0,3034.0,2021-12-22
Farah,2389.0,164.0,1670.0,2021-12-22
Dykundi,2977.0,67.0,2910.0,2021-12-22
Balkh,7640.0,566.0,7191.0,2021-12-22
Baghlan,3829.0,97.0,3729.0,2021-12-22
Badghis,1921.0,31.0,1765.0,2021-12-22
Kapisa,2565.0,83.0,2260.0,2021-12-22
Faryab,1968.0,144.0,1802.0,2021-12-22
Badakhshan,3739.0,88.0,3621.0,2021-12-22
Khost,1853.0,252.0,1572.0,2021-12-22
Kunduz,4421.0,203.0,4190.0,2021-12-22
Kunar,2364.0,101.0,2270.0,2021-12-22
Zabul,2461.0,80.0,2020.0,2021-12-22
Wardak,4149.0,210.0,3925.0,2021-12-22
Urozgan,799.0,20.0,467.0,2021-12-22
Takhar,5297.0,231.0,5006.0,2021-12-22
Samangan,1353.0,73.0,1264.0,2021-12-22
Parwan,2890.0,43.0,2666.0,2021-12-22
Sar-E Pol,795.0,34.0,761.0,2021-12-22
Paktya,3264.0,202.0,3051.0,2021-12-22
Paktika,1385.0,53.0,1251.0,2021-12-22
Nuristan,408.0,5.0,394.0,2021-12-22
Nimroz,1863.0,103.0,1712.0,2021-12-22
Nangarhar,11449.0,482.0,10824.0,2021-12-22
Logar,2512.0,95.0,2352.0,2021-12-22
Laghman,2340.0,183.0,1874.0,2021-12-22
Panjsher,2344.0,47.0,2268.0,2021-12-22
Ghor,3216.0,60.0,3064.0,2021-12-27
Kandahar,8264.0,241.0,8472.0,2021-12-27
Kabul,28826.0,2185.0,27317.0,2021-12-27
Jawzjan,1572.0,48.0,1524.0,2021-12-27
Hirat,16885.0,725.0,16014.0,2021-12-27
Helmand,3098.0,144.0,2982.0,2021-12-27
Ghazni,4047.0,152.0,3828.0,2021-12-27
Kapisa,2576.0,83.0,2260.0,2021-12-27
Farah,2393.0,164.0,1670.0,2021-12-27
Dykundi,2977.0,67.0,2910.0,2021-12-27
Bamyan,3092.0,52.0,3034.0,2021-12-27
Balkh,7640.0,566.0,7234.0,2021-12-27
Baghlan,3829.0,97.0,3732.0,2021-12-27
Badghis,1921.0,31.0,1765.0,2021-12-27
Faryab,1968.0,144.0,1802.0,2021-12-27
Khost,1853.0,252.0,1572.0,2021-12-27
Badakhshan,3739.0,88.0,3621.0,2021-12-27
Kunduz,4421.0,203.0,4190.0,2021-12-27
Zabul,2461.0,80.0,2020.0,2021-12-27
Kunar,2364.0,102.0,2270.0,2021-12-27
Wardak,4149.0,210.0,3927.0,2021-12-27
Urozgan,799.0,20.0,467.0,2021-12-27
Takhar,5297.0,231.0,5006.0,2021-12-27
Samangan,1353.0,73.0,1264.0,2021-12-27
Parwan,2890.0,43.0,2673.0,2021-12-27
Sar-E Pol,795.0,34.0,761.0,2021-12-27
Paktya,3265.0,202.0,3051.0,2021-12-27
Paktika,1385.0,53.0,1251.0,2021-12-27
Nuristan,408.0,5.0,394.0,2021-12-27
Nimroz,1865.0,103.0,1712.0,2021-12-27
Nangarhar,11456.0,483.0,10824.0,2021-12-27
Logar,2512.0,95.0,2352.0,2021-12-27
Laghman,2347.0,183.0,1877.0,2021-12-27
Panjsher,2348.0,47.0,2268.0,2021-12-27
Ghazni,4047.0,152.0,3828.0,2021-12-28
Kabul,28826.0,2185.0,27317.0,2021-12-28
Jawzjan,1572.0,48.0,1524.0,2021-12-28
Hirat,16885.0,725.0,16014.0,2021-12-28
Helmand,3111.0,145.0,2996.0,2021-12-28
Ghor,3216.0,60.0,3064.0,2021-12-28
Faryab,1968.0,144.0,1802.0,2021-12-28
Badakhshan,3739.0,88.0,3621.0,2021-12-28
Dykundi,2977.0,67.0,2910.0,2021-12-28
Bamyan,3092.0,52.0,3034.0,2021-12-28
Balkh,7640.0,566.0,7234.0,2021-12-28
Baghlan,3829.0,97.0,3732.0,2021-12-28
Badghis,1921.0,31.0,1765.0,2021-12-28
Kandahar,8277.0,241.0,8491.0,2021-12-28
Farah,2393.0,164.0,1670.0,2021-12-28
Kapisa,2576.0,83.0,2260.0,2021-12-28
Sar-E Pol,795.0,34.0,761.0,2021-12-28
Kunar,2364.0,102.0,2270.0,2021-12-28
Zabul,2461.0,80.0,2020.0,2021-12-28
Wardak,4150.0,210.0,3927.0,2021-12-28
Urozgan,799.0,20.0,467.0,2021-12-28
Takhar,5297.0,231.0,5006.0,2021-12-28
Samangan,1353.0,73.0,1264.0,2021-12-28
Parwan,2891.0,43.0,2673.0,2021-12-28
Panjsher,2350.0,47.0,2269.0,2021-12-28
Khost,1853.0,252.0,1572.0,2021-12-28
Paktika,1385.0,53.0,1251.0,2021-12-28
